"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CABP1",1.35108777130656,-0.0621062883946443,2.73456322401151,-0.0227115935185937,0.981880327931252,NA
"CABP4",0.170203102335992,-0.978669276249542,4.0804728567969,-0.239842123840956,0.810452649767396,NA
"CABP7",0,NA,NA,NA,NA,NA
"CABYR",5.20829457588655,1.19860525268015,3.07967255374289,0.389198926757138,0.697128997315881,NA
"CACFD1",3.83446056864677,0.349334105925789,1.06727538947297,0.327313933565256,0.743430454893491,NA
"CACHD1",4.15207349233602,0.327541671756828,1.0047327873237,0.325998788821552,0.74442527149854,NA
"CACNA1A",0,NA,NA,NA,NA,NA
"CACNA1C",0,NA,NA,NA,NA,NA
"CACNA1E",0,NA,NA,NA,NA,NA
"CACNA1G",0,NA,NA,NA,NA,NA
"CACNA1H",1.53182792102393,-4.07236770587802,3.93570804311227,-1.0347230183918,0.300798283017105,NA
"CACNA2D1",5.66095492395277,-0.538620581423727,2.42668996161004,-0.221956900116885,0.824347435171721,NA
"CACNA2D2",0,NA,NA,NA,NA,NA
"CACNB1",2.32439223212763,-0.863650791201916,1.30739837035696,-0.660587324249237,0.508877000219634,NA
"CACNB2",0.172934217870105,-0.978669276249541,4.0804728567969,-0.239842123840956,0.810452649767396,NA
"CACNB3",5.15684374775464,0.444297762508054,0.915116707266609,0.485509398943377,0.627315047165845,NA
"CACNB4",0.165022836705117,0.944884075392948,4.0804728567969,0.231562396945991,0.816877916572543,NA
"CACNG4",2.84799231251964,0.464858130640682,1.85870635332857,0.250097671322968,0.802511816783403,NA
"CACNG6",0,NA,NA,NA,NA,NA
"CACNG7",0.845738123766888,-1.93960794445827,3.9323245234291,-0.493247170446368,0.621837951765682,NA
"CACNG8",0,NA,NA,NA,NA,NA
"CACTIN",8.98171241984876,-0.34240380159246,0.695234664625946,-0.492501048946806,0.62236518058195,0.99882213502179
"CACUL1",17.39116077422,-0.0956518651032286,0.524824833483668,-0.182254838187273,0.855382738927751,0.99882213502179
"CACYBP",24.2684329843185,-0.341154998653326,0.47222032014304,-0.722448789476037,0.470018599586066,0.99882213502179
"CAD",18.1751610184092,-0.697636820637767,0.541462840461723,-1.288429728701,0.197596415697504,0.99882213502179
"CADM1",17.5019409324839,0.599455374588244,0.529016563734709,1.13315048276798,0.25715106448826,0.99882213502179
"CADM2",1.57779216837398,-4.11834626178043,3.93480343471662,-1.04664599645421,0.295262879396667,NA
"CADM3",0,NA,NA,NA,NA,NA
"CADM4",45.4478416311991,1.51372507335503,1.50753333775109,1.00410719647048,NA,NA
"CADPS",0,NA,NA,NA,NA,NA
"CADPS2",0.500054531181832,0.879232920780913,4.03772801835578,0.21775436997833,0.827620498862441,NA
"CALB1",7.59291260045749,-4.46036048481813,2.49793633412952,-1.7856181616304,0.0741611042355065,0.99882213502179
"CALB2",0.494425185403221,2.425035530813,3.99460530685282,0.607077632088657,0.543799393616024,NA
"CALCB",0,NA,NA,NA,NA,NA
"CALCOCO1",10.8265425800854,0.10731272002439,0.681981324704348,0.157354338215805,0.874965597894467,0.99882213502179
"CALCOCO2",11.5882235568397,0.234436007331387,0.599855041609708,0.390821100214944,0.695929477240339,0.99882213502179
"CALCRL",0.824628572114601,3.16293143023646,3.95966666870849,0.798787295716511,0.42441375830684,NA
"CALD1",99.5871558371534,1.33030486084522,0.474367021426455,2.80437888967261,0.00504136234383083,0.289385783533839
"CALHM2",0,NA,NA,NA,NA,NA
"CALM1",115.775996513503,-0.668930189076472,0.483317944656465,-1.3840375605171,0.16634695403689,0.99882213502179
"CALM2",281.643737701193,0.449934648400745,0.190147830400667,2.36623603568167,0.0179699835926021,0.618713467191314
"CALM3",61.6501472871516,0.169264128677775,0.324721810611986,0.521258884208522,0.60218643901009,0.99882213502179
"CALML4",0.65596463834678,-2.85139738098725,3.97390193582945,-0.71753088703033,0.473046585203915,NA
"CALML6",0,NA,NA,NA,NA,NA
"CALR",708.368445826373,1.32681436813214,0.31976613003131,4.14932741001124,3.33453588715962e-05,0.0102637014606773
"CALU",124.505417153517,0.594844992623674,1.80610402753018,0.32935256416936,0.741889217737973,0.99882213502179
"CALY",0,NA,NA,NA,NA,NA
"CAMK1",5.48723949639339,-0.639462103108323,2.381966732283,-0.26845971206971,0.788345482082165,NA
"CAMK1D",9.08002587041169,-0.474730781036541,0.930139925495534,-0.51038641394049,0.609780773144853,0.99882213502179
"CAMK2A",0,NA,NA,NA,NA,NA
"CAMK2B",1.02668970930656,-2.27668944453782,2.87459723072426,-0.792002935299638,0.428358964707667,NA
"CAMK2D",63.6275419880272,0.896142482913723,0.982457227696748,0.912144017724437,0.361692909292726,0.99882213502179
"CAMK2G",6.81396483466876,-0.231153184191607,0.853671015192827,-0.270775486197565,0.786563714948794,0.99882213502179
"CAMK2N1",8.11461502874881,2.79493692442366,1.72488377508966,1.62036246429321,0.10515443803143,0.99882213502179
"CAMK2N2",2.50750725119708,0.952799387472761,1.58728533254353,0.600269761168873,0.548326467934266,NA
"CAMK4",4.35819160931535,0.395100934486334,1.7896934025303,0.220764592375283,0.825275734551078,NA
"CAMKK1",3.5081751313427,-0.727126734800286,1.17250376454293,-0.620148742195073,0.535159864363799,NA
"CAMKK2",9.48545719470857,-0.48011550706645,0.671623172883695,-0.714858459997764,0.474696507440918,0.99882213502179
"CAMKMT",1.80945580112806,-1.41431548686225,1.697740790251,-0.833057375415453,0.404812371445319,NA
"CAMKV",4.91792096314193,-4.74273146252802,1.69245971697243,-2.80227140118414,0.00507441646352314,NA
"CAMLG",16.8764116465713,-0.696937656699828,0.59980571703112,-1.1619390027649,0.245260242795376,0.99882213502179
"CAMP",0.329675449913071,1.84033642203645,4.03778851011797,0.455778309692273,0.648549403054506,NA
"CAMSAP1",16.3524287273301,-0.562203585642838,0.59686690782923,-0.941924536723841,0.34623127683144,0.99882213502179
"CAMSAP2",19.3317666323888,-0.279805945348336,0.516734055349469,-0.541489267935133,0.588170392894467,0.99882213502179
"CAMSAP3",0.157779216837398,-0.978669276249542,4.0804728567969,-0.239842123840956,0.810452649767396,NA
"CAMTA1",27.4981453356905,0.40107754182256,0.543811853276079,0.737529973659738,0.460800122413378,0.99882213502179
"CAMTA2",2.97969797339952,-0.333918750606759,1.12367573975499,-0.297166467863379,0.766339420889533,NA
"CAND1",51.8468059905477,0.124165960409105,0.318829862055648,0.389442694007856,0.696948694602724,0.99882213502179
"CAND2",4.31916908468723,0.654326908038539,1.2411327901326,0.527201370587132,0.598053756992443,NA
"CANT1",14.098234378199,0.42643155457507,0.566905388299575,0.752209386921062,0.451925149495246,0.99882213502179
"CANX",247.435458993812,0.144905833340635,0.249325048646824,0.581192439857489,0.561110762390662,0.99882213502179
"CAP1",90.0459062199901,0.317237277043793,0.588453705231527,0.539103202551806,0.589815645932134,0.99882213502179
"CAP2",11.7169018553193,0.526918856756903,1.21883171527009,0.432314691319086,0.665512710930959,0.99882213502179
"CAPG",0.845562144834119,-1.93960818888112,3.93255741299268,-0.493218022061903,0.621858545130756,NA
"CAPN1",17.9833871657362,0.611581814838943,0.522235297058855,1.17108479316368,0.24156469569568,0.99882213502179
"CAPN10",9.27544556490708,-0.427401514490085,0.696381338792036,-0.613746363783195,0.539382945531338,0.99882213502179
"CAPN15",9.13640856328651,-0.387350484321572,0.685480323282611,-0.565078925193123,0.572020082363464,0.99882213502179
"CAPN2",92.420198670913,0.947289904714982,0.514497061424515,1.84119594792664,0.0655928489552395,0.99882213502179
"CAPN3",43.3205706312242,0.258668539552942,3.72927242988828,0.0693616635459081,NA,NA
"CAPN5",5.47004128939249,0.24682798811868,0.849865109403295,0.29043195842218,0.771485797528919,NA
"CAPN7",7.75375116695983,-0.311928506069918,0.861700081692344,-0.361991965298765,0.717358034633304,0.99882213502179
"CAPNS1",114.992376843164,0.599199352720657,0.229043541146354,2.61609364630711,0.00889421603902015,0.402594073060353
"CAPNS2",0,NA,NA,NA,NA,NA
"CAPRIN1",108.740874315009,0.300013483091874,0.31171690870423,0.962454954205062,0.335821120308485,0.99882213502179
"CAPRIN2",5.1433700562285,0.0760302978901091,0.88401360266744,0.0860058008843911,0.931461805876673,NA
"CAPS",4.98255843492724,2.28176006441787,1.23114575606736,1.85336305890091,0.063830338415642,NA
"CAPS2",0.16474973549015,0.944884075392948,4.0804728567969,0.231562396945991,0.816877916572543,NA
"CAPZA1",55.3693772260809,0.450902388944942,0.389621324096345,1.15728365225062,0.247156490326161,0.99882213502179
"CAPZA2",55.1559728273889,0.185418037605321,0.307650931632306,0.60268966721975,0.546715156688637,0.99882213502179
"CAPZB",44.4564710673833,0.303035494217292,0.379939023559658,0.797589811591725,0.425108565379903,0.99882213502179
"CARD10",9.27296527689462,1.17961446312368,0.723324477844237,1.63082337077731,0.102927594587412,0.99882213502179
"CARD11",0,NA,NA,NA,NA,NA
"CARD16",0.16474973549015,0.944884075392948,4.0804728567969,0.231562396945991,0.816877916572543,NA
"CARD6",1.13315589611769,0.465114929285859,2.83426063207624,0.164104501901485,0.86964887785673,NA
"CARD8",4.84863867158178,-0.329723082626932,0.946879270166109,-0.348220827106173,0.727674347670519,NA
"CARD9",0,NA,NA,NA,NA,NA
"CARF",1.1606376603668,0.398189773413776,1.72294705797328,0.231109697521507,0.817229581509648,NA
"CARHSP1",34.7724056554619,0.42834759404879,0.387954464956165,1.10411822195986,0.269541857769292,0.99882213502179
"CARIntergenic10",0.16492571442292,0.944884075392947,4.0804728567969,0.231562396945991,0.816877916572544,NA
"CARKD",5.10778266625001,0.276826702294529,0.922621075064945,0.300043766369679,0.764143771921023,NA
"CARM1",13.1290341446306,-0.423510099116115,0.641059970681743,-0.660640374512431,0.508842970197308,0.99882213502179
"CARNS1",0.165022836705117,0.944884075392948,4.0804728567969,0.231562396945991,0.816877916572543,NA
"CARS",22.7561636961748,0.168513491447275,0.584853829416876,0.288129243533021,0.773247808273203,0.99882213502179
"CARS2",32.64467332294,0.0566151133334084,0.74960181808021,0.0755269157142711,0.939795483048241,0.99882213502179
"CASC1",0,NA,NA,NA,NA,NA
"CASC3",17.9191858950047,-0.337629444983629,0.516524391862241,-0.65365634286188,0.513333235827425,0.99882213502179
"CASC4",22.4117995093,-0.253082763891516,0.487477239298778,-0.519168370313182,0.603643333814151,0.99882213502179
"CASC5",9.41541805901508,-0.676249813436376,0.756054795420307,-0.894445505183832,0.371083574481141,0.99882213502179
"CASD1",10.2781942708023,0.263686994582749,0.645306785222223,0.408622690201442,0.682816576503102,0.99882213502179
"CASK",9.15033133496039,-0.180057417568899,0.760069415754547,-0.236896017438288,0.812737459686275,0.99882213502179
"CASKIN1",1.16412479525799,-2.49531208423527,2.18700285194182,-1.1409734020327,0.253880991660258,NA
"CASKIN2",3.31933929449204,-0.0175235326930262,1.10239400719357,-0.0158958889278045,0.987317449749471,NA
"CASP1",0,NA,NA,NA,NA,NA
"CASP10",0.165022836705117,0.944884075392948,4.0804728567969,0.231562396945991,0.816877916572543,NA
"CASP2",16.9602951941031,0.317052214308872,0.548969399851972,0.577540778036743,0.563574200061935,0.99882213502179
"CASP3",29.3991121991533,-0.0360644423960272,0.730020249660529,-0.0494019753736937,0.960598953965425,0.99882213502179
"CASP4",4.10934794832049,3.54933489874906,1.86181544713145,1.90638384927873,0.0566004225920114,NA
"CASP6",8.44561649646273,2.19399693767485,1.05160205393193,2.08633763073353,0.0369480502445343,0.831331130502021
"CASP7",19.531939671187,0.434366221183536,0.702361641705692,0.618436707518186,0.536287507083716,0.99882213502179
"CASP8",8.97783869497875,1.47863316281088,0.890441556798474,1.66056171965649,0.0968015025273066,0.99882213502179
"CASP8AP2",10.0416328750415,0.0473773470724599,0.738805789222185,0.064126929923409,0.948869158993811,0.99882213502179
"CASP9",3.80471503464291,0.366694087986291,1.05674297697401,0.347004045426753,0.728588279582992,NA
"CASQ1",0.824276614249061,3.16236138560778,3.7279023650057,0.848295120412293,0.39627363442934,NA
"CASQ2",0,NA,NA,NA,NA,NA
"CAST",38.2093864239665,0.986972200400205,0.72009687183752,1.37061031508397,0.170496465696613,0.99882213502179
"CASZ1",0.337683953360256,-0.0168885968206833,4.0804728567969,-0.00413888228481946,0.996697659154339,NA
"CAT",55.3049709848798,0.508948832333888,0.377162667046975,1.3494146605727,0.177203814437279,0.99882213502179
"CATIP",0,NA,NA,NA,NA,NA
"CATSPER2",0.165022836705117,0.944884075392948,4.0804728567969,0.231562396945991,0.816877916572543,NA
"CAV1",73.1791474431187,2.49211794123031,2.10907799718653,1.18161487842306,0.237358547229336,0.99882213502179
"CAV2",13.1317058775613,1.33449753920235,1.008122825395,1.32374498978284,0.185587751275303,0.99882213502179
"CBFA2T2",3.31651992089812,0.272317181294039,1.06420807449025,0.25588715949602,0.798037969857799,NA
"CBFB",35.9537842322217,-0.213286997648846,0.405010937233074,-0.526620340443066,0.598457263958219,0.99882213502179
"CBL",5.82995163585004,-0.780194950350191,0.87655519754934,-0.89006939041768,0.373428627706781,NA
"CBLB",6.0480519166832,-0.375072965067763,1.1405156640379,-0.328862616178238,0.742259531992007,NA
"CBLC",0,NA,NA,NA,NA,NA
"CBLL1",12.3669659696814,-0.273843718909706,0.636854798024843,-0.429993963708858,0.667200032158982,0.99882213502179
"CBLN1",28.5345911213336,-0.769323807473088,1.73630531241142,-0.443080950092029,0.657707183655491,0.99882213502179
"CBLN2",0,NA,NA,NA,NA,NA
"CBLN3",0.16492571442292,0.944884075392947,4.0804728567969,0.231562396945991,0.816877916572544,NA
"CBR1",129.510790637305,0.824206360555082,0.541357415846289,1.52248096438584,0.127888611525649,0.99882213502179
"CBR3",21.0014441504112,0.847337878809452,0.695087540251601,1.21903764596721,0.222829904327967,0.99882213502179
"CBR4",5.9772643349211,-0.668013815561196,0.897445283124436,-0.744350466956069,0.45666447713872,NA
"CBS",74.9734957436188,-0.335465590389007,0.70063640947445,-0.478801252479358,0.63208002558073,0.99882213502179
"CBWD1",7.64164918997159,-0.0199722302864903,0.784896259005304,-0.0254456943288289,0.979699464089622,0.99882213502179
"CBWD2",6.30130990186871,-0.0162637896977598,0.850412558257181,-0.0191245878719036,0.984741716730125,NA
"CBWD5",3.79201804792935,0.373573951908557,1.05783449559385,0.353149716202852,0.723976202802026,NA
"CBWD6",0.502609667783176,0.878605214325585,3.34066102798326,0.263003401711785,0.792547957206467,NA
"CBX1",42.4448519340601,-0.0606933167419353,0.358250383552853,-0.169415915595192,0.865469505618038,0.99882213502179
"CBX2",25.1891297036021,-0.9105740494366,0.514754837098569,-1.76894704782004,0.0769027117342314,0.99882213502179
"CBX3",101.658701605903,-0.369704126773585,0.264865352273316,-1.39581913451664,0.162768966803696,0.99882213502179
"CBX4",18.2678465744848,-0.493263574638537,0.534797906313142,-0.922336398134129,0.356353133939021,0.99882213502179
"CBX5",43.5496939639336,-0.620773215107691,0.4502066088913,-1.37886295502511,0.167937011818673,0.99882213502179
"CBX6",54.1963759678027,0.418973952484212,0.354306647701474,1.18251789855556,0.237000267862722,0.99882213502179
"CBX7",0.987703442496694,0.997331530464899,2.01843763103978,0.494110650300912,0.621228036671325,NA
"CBX8",12.9180228809223,-0.923204206276365,0.716152700122234,-1.28911642184522,0.197357615269821,0.99882213502179
"CBY1",25.0411586349286,0.78285767311344,0.537232881209345,1.45720357129143,0.145060195090187,0.99882213502179
"CC2D1A",5.83606014864112,-0.2737349859356,0.891062620775014,-0.307200615931476,0.758690676736467,NA
"CC2D1B",7.40128754915678,0.724237456675019,0.965563994610561,0.750066759652864,0.453214498099473,0.99882213502179
"CC2D2A",8.79342520525192,0.475039544233912,0.751382283028877,0.632220848113417,0.527242576129722,0.99882213502179
"CCAR1",24.0180953171679,-0.312382702870327,0.430331639349615,-0.725911539626622,0.467893001810524,0.99882213502179
"CCAR2",8.16900950646975,0.02999317320992,0.869821973578308,0.0344819677140747,0.972492821476656,0.99882213502179
"CCBL1",5.96579017615713,-0.835502536566777,0.828859023007051,-1.00801525153895,0.313447140482039,NA
"CCBL2",13.1297745916249,-0.423119391282338,0.573185729437218,-0.738188984044976,0.460399616061076,0.99882213502179
"CCDC101",13.1610555430673,-0.280952154297209,0.629523088204938,-0.446293646033435,0.655385145425004,0.99882213502179
"CCDC102A",6.984664832462,0.530906085636109,0.810373919062389,0.655137181920136,0.512379434715959,0.99882213502179
"CCDC102B",11.4221609072194,0.198321786639242,1.72820313999652,0.114756061975238,0.908638476364255,0.99882213502179
"CCDC103",5.18348177177371,0.815466584091434,1.21801663844685,0.669503649089125,0.503174253733519,NA
"CCDC104",23.4030148512343,-0.28175748507874,0.63673794003795,-0.44250148665862,0.658126354745149,0.99882213502179
"CCDC106",6.10219614153651,-0.397179067160886,0.832826702336228,-0.476904818309412,0.633429900775973,NA
"CCDC107",7.00130689843687,0.24719354126901,0.804333179735386,0.307327296071925,0.758594261098525,0.99882213502179
"CCDC109B",30.4440487243126,1.44525074066393,0.947810238856236,1.52483132320661,0.127301174990768,0.99882213502179
"CCDC11",0.502609667783176,0.878605214325585,3.34066102798326,0.263003401711785,0.792547957206467,NA
"CCDC112",5.13209685016929,-0.873382744070398,0.899120747692709,-0.971374252358919,0.33136194532423,NA
"CCDC113",3.32168757117697,1.96408924345273,1.3765774930366,1.42679162879536,0.153639964832403,NA
"CCDC114",0,NA,NA,NA,NA,NA
"CCDC115",10.429746372992,0.400978324603575,0.628503070266368,0.63798944440102,0.523480551341725,0.99882213502179
"CCDC117",19.9817287444491,-0.462696932136279,0.558045814831351,-0.82913789484491,0.407026382765641,0.99882213502179
"CCDC12",22.487913248761,-0.392612733568416,0.517643307000923,-0.758461914330743,0.448174504804316,0.99882213502179
"CCDC120",0.334952837826142,-0.0168885968206838,4.0804728567969,-0.00413888228481956,0.996697659154339,NA
"CCDC121",0.480581270379912,-0.843058710099283,4.04420263587436,-0.208461045601641,0.834868995580284,NA
"CCDC122",0,NA,NA,NA,NA,NA
"CCDC124",31.3811969871655,-0.155814425566781,0.41561156440433,-0.374903970225419,0.707731886262069,0.99882213502179
"CCDC125",1.1699690710565,1.26562572758456,2.7416842292161,0.461623448133715,0.644351376464918,NA
"CCDC126",3.4820101033826,0.3980511536805,1.12681810335437,0.353252359449641,0.723899257676445,NA
"CCDC127",15.8787752330144,0.597400769511716,0.527764884465654,1.13194490026855,0.257657600114264,0.99882213502179
"CCDC13",0.157779216837398,-0.978669276249542,4.0804728567969,-0.239842123840956,0.810452649767396,NA
"CCDC130",14.8249185288886,-0.122685911065436,0.623023451834199,-0.196920213363148,0.843889975406037,0.99882213502179
"CCDC132",12.887054478597,0.363051183031429,0.619701927653546,0.585848077649354,0.557977611980672,0.99882213502179
"CCDC134",14.2718089637705,0.183531965364401,0.60792405519008,0.301899495171343,0.762728680610393,0.99882213502179
"CCDC136",2.66703776996923,-0.38637508580732,1.28181727752038,-0.301427584557719,0.763088462427099,NA
"CCDC137",23.0679175726315,0.0442956387468786,0.454612034243517,0.0974361332528017,0.922380051044498,0.99882213502179
"CCDC138",5.97521870912903,-0.667717257995169,0.835435525776643,-0.799244510669379,0.424148647182791,NA
"CCDC14",17.7701491842103,-0.153187999525804,0.499489016364009,-0.306689425607242,0.759079779308405,0.99882213502179
"CCDC142",3.15563640801871,-0.476271949381049,1.1581820346313,-0.411223741294404,0.680908481199449,NA
"CCDC144A",1.01067270241219,-0.0501744983709576,2.32989732328819,-0.0215350684639382,0.982818829354638,NA
"CCDC146",0,NA,NA,NA,NA,NA
"CCDC147",0,NA,NA,NA,NA,NA
"CCDC148",0,NA,NA,NA,NA,NA
"CCDC149",2.33050960914111,0.817737380408428,1.41690687326773,0.577128529641843,0.563852632951502,NA
"CCDC15",2.13564411614993,0.679890305573877,1.36724753828447,0.497269357988354,0.618999116972836,NA
"CCDC150",1.15339404049908,-0.419617458193797,1.72180478865373,-0.243707916808556,0.807457041491409,NA
"CCDC151",0.837738484542088,0.540598454619335,2.44680939033007,0.220940158541083,0.825139027989116,NA
"CCDC152",0,NA,NA,NA,NA,NA
"CCDC153",0,NA,NA,NA,NA,NA
"CCDC157",0.502706790065373,0.878948269999383,3.34056838365031,0.263113389416366,0.792463184183215,NA
"CCDC159",3.15637981202377,0.437983007457107,1.13858191097431,0.384674131246573,0.700478863394013,NA
"CCDC160",0,NA,NA,NA,NA,NA
"CCDC167",51.8752240255609,0.217287376683343,0.380333431671899,0.571307591152779,0.567791156864632,0.99882213502179
"CCDC169",0,NA,NA,NA,NA,NA
"CCDC171",2.32787561588919,0.821734203795923,1.31027191624242,0.627147841306467,0.530562329564764,NA
"CCDC173",0,NA,NA,NA,NA,NA
"CCDC174",4.81096349078131,-0.115563726961551,0.9444180872682,-0.12236500816691,0.902609949654215,NA
"CCDC176",1.5002878456817,1.76102088000167,2.01701788494709,0.873081440251018,0.382618689317676,NA
"CCDC18",2.7945158489636,-0.169134462537862,1.19777115708817,-0.141207660191982,0.88770589475566,NA
"CCDC180",0,NA,NA,NA,NA,NA
"CCDC181",2.15701736760795,-0.692973127101155,1.3278188780996,-0.521888292545556,0.601748110188984,NA
"CCDC184",0.170203102335992,-0.978669276249542,4.0804728567969,-0.239842123840956,0.810452649767396,NA
"CCDC19",0,NA,NA,NA,NA,NA
"CCDC22",8.48935058868239,-0.305614187981187,0.712342982121097,-0.429026740842142,0.667903764428898,0.99882213502179
"CCDC23",11.0925750063001,0.375795389498463,0.635012650943749,0.591791972868509,0.553989899099376,0.99882213502179
"CCDC24",2.81042311822375,1.24907004799817,1.20935696516054,1.03283818093556,0.30167963260868,NA
"CCDC25",13.0160433053717,-0.324880678693759,0.667133168398908,-0.486980252343709,0.626272325438604,0.99882213502179
"CCDC28A",7.02963294010287,-0.309504119260882,0.899895243801439,-0.343933498251907,0.7308962989591,0.99882213502179
"CCDC28B",14.0053271839631,0.108879355130317,0.615358832529877,0.176936365214244,0.859558373932621,0.99882213502179
"CCDC3",2.31449260224673,1.85739291076624,1.5012083008319,1.23726528139829,0.215988612699106,NA
"CCDC34",8.45228499798412,0.154310468168696,0.735347664426798,0.209846954894432,0.833787124172886,0.99882213502179
"CCDC39",0.165022836705117,0.944884075392948,4.0804728567969,0.231562396945991,0.816877916572543,NA
"CCDC40",0.845746987989273,-0.635692838220033,2.44529790753431,-0.259965395734145,0.794890466296239,NA
"CCDC43",21.0150578603558,-0.261603466702351,0.460500054061966,-0.56808563733013,0.569976819813933,0.99882213502179
"CCDC47",25.3540197604063,-0.411753527949113,0.445204635152476,-0.924863524406239,0.355036902134883,0.99882213502179
"CCDC50",20.2444843898866,-0.400624403790608,0.56339866379429,-0.71108511527618,0.477031493154859,0.99882213502179
"CCDC51",18.1739263288547,-0.00837657344168653,0.509326726392524,-0.0164463653832117,0.98687829051516,0.99882213502179
"CCDC53",26.9993289155337,0.955808953356029,0.429959091445834,2.22302300933307,0.0262142484786125,0.715314333485542
"CCDC57",3.83107430716741,-0.658634977728819,1.0286949984019,-0.640262642233143,0.522001863579768,NA
"CCDC58",21.2254753632566,-0.611476344775783,0.55938170729581,-1.09312896149538,0.274337181714991,0.99882213502179
"CCDC59",9.9228310607916,-0.299200543591866,0.67774065074127,-0.441467607505348,0.658874507082487,0.99882213502179
"CCDC6",14.787271015129,-0.116628448775457,0.54120188929028,-0.215498968284093,0.829378316358473,0.99882213502179
"CCDC61",2.4789574152888,0.182625143549285,1.22116528679503,0.149549897564307,0.881119739450903,NA
"CCDC64",0.961162540759825,-0.941513483476725,3.83078591089404,-0.245775541984541,0.8058559910919,NA
"CCDC65",0,NA,NA,NA,NA,NA
"CCDC66",4.82575713253924,0.0762545528980085,0.938196793254708,0.081277780361488,0.935221044220265,NA
"CCDC68",0,NA,NA,NA,NA,NA
"CCDC69",0,NA,NA,NA,NA,NA
"CCDC71",12.1123035983631,0.0222853470168488,0.581227623443996,0.0383418580225068,0.969415117431059,0.99882213502179
"CCDC71L",5.83716679455799,1.2717553119754,1.44960959502121,0.877308839803033,0.380318912120564,NA
"CCDC74A",11.5659597183747,0.243814073021964,1.18894162206542,0.205068161882004,0.837518870932732,0.99882213502179
"CCDC74B",3.35042600137004,0.533122373529309,1.82712151787377,0.291782658303815,0.770452805230831,NA
"CCDC77",12.1516423602254,-0.379337964738608,0.624582727214993,-0.607346230066386,0.543621164260337,0.99882213502179
"CCDC78",3.00831484472526,-1.02525393397093,1.19601985313099,-0.857221501204158,0.39132248182128,NA
"CCDC8",17.3864046149649,0.179537196342194,0.562155331246105,0.319372931933638,0.749443734096525,0.99882213502179
"CCDC80",3.8106228584711,2.69523591044945,1.89451150459629,1.42265481308006,0.154836245852468,NA
"CCDC81",0,NA,NA,NA,NA,NA
"CCDC82",5.30578333626684,-0.1959115501692,0.862988757469048,-0.22701518238055,0.820411936521161,NA
"CCDC84",3.78231641374249,0.126580972423521,1.08487331548329,0.116678114040562,0.90711513426207,NA
"CCDC85B",30.4694552211083,-0.106875810674755,0.405150369786189,-0.26379294860611,0.791939468377909,0.99882213502179
"CCDC85C",8.6640723663055,-0.471732729699318,0.887948947574057,-0.531261094444818,0.595237861684042,0.99882213502179
"CCDC86",15.3108254686487,-0.662644345596445,0.644228877551637,-1.02858528806531,0.303674594167256,0.99882213502179
"CCDC87",0,NA,NA,NA,NA,NA
"CCDC88A",16.5979193004098,-0.0752473057147391,0.551894437301643,-0.136343656737406,0.891549613011034,0.99882213502179
"CCDC88B",0,NA,NA,NA,NA,NA
"CCDC88C",3.65497250896748,-2.67644868930292,1.34002957647628,-1.99730568361101,0.0457919863223597,NA
"CCDC89",0.329675449913071,1.84033642203645,4.03778851011797,0.455778309692273,0.648549403054506,NA
"CCDC9",2.32739644887671,-0.865158122359188,1.28623137672539,-0.67263024212781,0.501182556958101,NA
"CCDC90B",13.9259368802851,0.754216394570494,0.607086663514993,1.24235375259873,0.214106070984658,0.99882213502179
"CCDC91",3.76284315294057,-0.111279000319209,1.27362294012687,-0.0873720131863546,0.930375814528648,NA
"CCDC92",2.64097603524484,0.354539368955522,1.21949492084046,0.290726400657066,0.771260578508749,NA
"CCDC93",8.45453373256297,0.267432192453628,0.697263166233962,0.383545561280793,0.701315295211958,0.99882213502179
"CCDC94",12.7754273496474,-0.5071322916374,0.573704551550806,-0.883960725545141,0.376717414344045,0.99882213502179
"CCDC96",0,NA,NA,NA,NA,NA
"CCDC97",3.31161275648221,0.570124050105408,1.08872209282482,0.523663526131039,0.600512588578026,NA
"CCHCR1",0,NA,NA,NA,NA,NA
"CCIN",0,NA,NA,NA,NA,NA
"CCK",1.15342412736382,3.6471166463805,3.52289495822854,1.03526125235776,0.300546920136466,NA
"CCKAR",1.1541280430949,3.64795480756411,3.41923102464129,1.06689333984001,0.286020002681877,NA
"CCL2",15.4978139870723,6.4185860348296,1.40829375473578,4.55770396854015,5.17158587154662e-06,0.00265302355210342
"CCL20",0,NA,NA,NA,NA,NA
"CCL26",1.31870179965228,3.84029070793568,3.26107563980749,1.17761472964865,0.238950234960552,NA
"CCL5",0.329948551128037,1.84137524629683,4.03769572406095,0.456046064918644,0.648356853429556,NA
"CCM2",14.0653087518977,0.431235168692441,0.692792582219413,0.622459275344645,0.533639914311926,0.99882213502179
"CCNA1",0,NA,NA,NA,NA,NA
"CCNA2",37.3002702709157,-0.308432511195333,0.473523749737796,-0.651355948600511,0.514816739908709,0.99882213502179
"CCNB1",71.0987342322724,-0.248497065959061,0.42396485131905,-0.586126574375048,0.557790459371759,0.99882213502179
"CCNB1IP1",61.6965432153072,-1.57499742907217,0.584569228388038,-2.69428726759235,0.00705393395859938,0.349010293680687
"CCNB2",39.6141269961933,-0.662813970688289,0.568579919947531,-1.1657358050025,0.243721279038189,0.99882213502179
"CCNB3",2.54523173897023,-2.0483621707726,2.01501747751101,-1.01654809133605,0.309368458649193,NA
